origin_id,LCODE_C1,LCODE_C2,LCODE_C3,C1_NAME,C2_NAME,C3_NAME,time_to_medical_min,time_to_shelter_min,medical_access_score_normal,shelter_access_score_normal,x_3826,y_3826,nearest_medical_id_Q1point1,time_to_medical_min_Q1point1,medical_access_score_Q1point1,nearest_shelter_id_Q1point1,time_to_shelter_min_Q1point1,shelter_access_score_Q1point1,nearest_medical_id_Q10,time_to_medical_min_Q10,medical_access_score_Q10,nearest_shelter_id_Q10,time_to_shelter_min_Q10,shelter_access_score_Q10,nearest_medical_id_Q25,time_to_medical_min_Q25,medical_access_score_Q25,nearest_shelter_id_Q25,time_to_shelter_min_Q25,shelter_access_score_Q25,nearest_medical_id_Q50,time_to_medical_min_Q50,medical_access_score_Q50,nearest_shelter_id_Q50,time_to_shelter_min_Q50,shelter_access_score_Q50,nearest_medical_id_Q100,time_to_medical_min_Q100,medical_access_score_Q100,nearest_shelter_id_Q100,time_to_shelter_min_Q100,shelter_access_score_Q100
175,05,0502,050201,建築使用土地,住宅,純住宅,2.809559402205183,1.2819214090316848,0.9063480199264939,0.9572692863656105,231794.79312304102,2441954.558393066,0.0,2.809559402205183,0.9063480199264939,10.0,1.2819214090316848,0.9572692863656105,0.0,2.809559402205183,0.9063480199264939,10.0,1.2819214090316848,0.9572692863656105,0.0,2.809559402205183,0.9063480199264939,10.0,1.2819214090316848,0.9572692863656105,0.0,2.809559402205183,0.9063480199264939,10.0,1.2819214090316848,0.9572692863656105,0.0,2.809559402205183,0.9063480199264939,10.0,1.2819214090316848,0.9572692863656105
176,05,0502,050201,建築使用土地,住宅,純住宅,8.339304186239168,5.341363789232798,0.7220231937920277,0.8219545403589068,231788.74478055132,2444307.3832018133,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
177,05,0502,050201,建築使用土地,住宅,純住宅,5.408637152110807,2.410696755104435,0.8197120949296397,0.9196434414965189,231789.2505489142,2442615.9776389715,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
178,05,0502,050201,建築使用土地,住宅,純住宅,2.528911383963737,1.001273390790239,0.9157029538678754,0.966624220306992,231783.56413531245,2441869.9321965934,0.0,2.528911383963737,0.9157029538678754,10.0,1.001273390790239,0.966624220306992,0.0,2.528911383963737,0.9157029538678754,10.0,1.001273390790239,0.966624220306992,0.0,2.528911383963737,0.9157029538678754,10.0,1.001273390790239,0.966624220306992,0.0,2.528911383963737,0.9157029538678754,10.0,1.001273390790239,0.966624220306992,0.0,2.528911383963737,0.9157029538678754,10.0,1.001273390790239,0.966624220306992
179,05,0502,050201,建築使用土地,住宅,純住宅,9.593557015549314,6.595616618542943,0.6802147661483562,0.7801461127152353,231747.79939999522,2444067.729693161,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
180,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.7852879076570698,231497.7709748065,2444450.520815398,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
181,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.7852879076570698,231485.1928066856,2444430.6003457466,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
182,05,0502,050201,建築使用土地,住宅,純住宅,13.715184688447282,10.717244291440911,0.5428271770517572,0.6427585236186363,231251.55856990058,2444233.6723813387,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
183,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9550522283917855,231141.00487163351,2441946.946133832,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855
184,05,0502,050201,建築使用土地,住宅,純住宅,0.2957269488507127,0.3237019906374393,0.9901424350383096,0.9892099336454186,230939.88517764723,2441900.418951273,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186
185,05,0502,050201,建築使用土地,住宅,純住宅,0.5578795728120807,0.6046627268849201,0.9814040142395973,0.9798445757705027,230799.2945647316,2441943.256033872,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027
186,05,0502,050201,建築使用土地,住宅,純住宅,0.2492680621226283,0.2960512161954677,0.9916910645959124,0.9901316261268177,230762.51607776078,2441813.7313528955,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9901316261268177,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9901316261268177,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9901316261268177,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9901316261268177,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9901316261268177
187,05,0502,050201,建築使用土地,住宅,純住宅,0.2773323590968372,,0.9907555880301054,0.0,230747.9664772041,2441689.5307214516,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0
188,05,0502,050203,建築使用土地,住宅,兼商業使用住宅,3.269974289328891,0.27203389232251973,0.8910008570223703,0.9909322035892494,232256.63193713952,2442161.8855875204,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494
189,05,0502,050203,建築使用土地,住宅,兼商業使用住宅,2.6932309155184835,0.2350365794197403,0.9102256361493839,0.9921654473526753,232110.38203886003,2441875.090296348,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.9921654473526753,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.9921654473526753,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.9921654473526753,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.9921654473526753,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.9921654473526753
190,05,0502,050201,建築使用土地,住宅,純住宅,5.751794466032957,2.753854069026586,0.8082735177989014,0.9082048643657805,232527.07013781974,2444059.3621355784,,,0.0,12.0,18.55484916849125,0.3815050277169584,,,0.0,12.0,18.55484916849125,0.3815050277169584,,,0.0,12.0,18.55484916849125,0.3815050277169584,,,0.0,12.0,18.55484916849125,0.3815050277169584,,,0.0,12.0,18.55484916849125,0.3815050277169584
191,05,0502,050201,建築使用土地,住宅,純住宅,5.635400347303588,2.6374599502972162,0.8121533217565471,0.9120846683234262,232485.8011534404,2444076.0176322167,,,0.0,12.0,18.438455049761878,0.38538483167460413,,,0.0,12.0,18.438455049761878,0.38538483167460413,,,0.0,12.0,18.438455049761878,0.38538483167460413,,,0.0,12.0,18.438455049761878,0.38538483167460413,,,0.0,12.0,18.438455049761878,0.38538483167460413
192,05,0502,050201,建築使用土地,住宅,純住宅,4.00335788643746,1.0054174894310877,0.8665547371187513,0.9664860836856304,232470.29685425683,2442167.2428125497,,,0.0,11.0,1.0054174894310877,0.9664860836856304,,,0.0,11.0,1.0054174894310877,0.9664860836856304,,,0.0,11.0,1.0054174894310877,0.9664860836856304,,,0.0,11.0,1.0054174894310877,0.9664860836856304,,,0.0,11.0,1.0054174894310877,0.9664860836856304
193,05,0502,050201,建築使用土地,住宅,純住宅,3.638610500212913,0.6406701032065416,0.8787129833262363,0.9786443298931152,232454.690031811,2441706.0559245585,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152
194,05,0502,050201,建築使用土地,住宅,純住宅,3.638610500212913,0.6406701032065416,0.8787129833262363,0.9786443298931152,232437.48289312242,2441722.9112123274,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152
195,05,0502,050201,建築使用土地,住宅,純住宅,4.980140305644178,1.9821999086378064,0.8339953231451941,0.9339266697120732,232458.20137979486,2443264.4263995746,,,0.0,12.0,19.81714293809524,0.3394285687301586,,,0.0,12.0,19.81714293809524,0.3394285687301586,,,0.0,12.0,19.81714293809524,0.3394285687301586,,,0.0,12.0,19.81714293809524,0.3394285687301586,,,0.0,12.0,19.81714293809524,0.3394285687301586
196,05,0502,050201,建築使用土地,住宅,純住宅,3.638610500212913,0.6406701032065416,0.8787129833262363,0.9786443298931152,232435.67653162705,2441744.9989735503,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152,,,0.0,11.0,0.6406701032065416,0.9786443298931152
197,05,0502,050201,建築使用土地,住宅,純住宅,5.277617650472695,2.279677253466323,0.8240794116509101,0.9240107582177892,232431.3031328331,2443517.2935930197,,,0.0,12.0,19.508506911183034,0.3497164362938989,,,0.0,12.0,19.508506911183034,0.3497164362938989,,,0.0,12.0,19.508506911183034,0.3497164362938989,,,0.0,12.0,19.508506911183034,0.3497164362938989,,,0.0,12.0,19.508506911183034,0.3497164362938989
198,05,0502,050201,建築使用土地,住宅,純住宅,6.828955268469664,3.8310148714632923,0.7723681577176779,0.8722995042845569,232423.06120117262,2444244.8200779,,,0.0,12.0,18.813234259751844,0.37289219134160523,,,0.0,12.0,18.813234259751844,0.37289219134160523,,,0.0,12.0,18.813234259751844,0.37289219134160523,,,0.0,12.0,18.813234259751844,0.37289219134160523,,,0.0,12.0,18.813234259751844,0.37289219134160523
199,05,0502,050201,建築使用土地,住宅,純住宅,5.343209502181819,2.345269105175447,0.8218930165939393,0.9218243631608184,232414.92708241774,2443611.8406453896,,,0.0,12.0,19.27554212136122,0.3574819292879593,,,0.0,12.0,19.27554212136122,0.3574819292879593,,,0.0,12.0,19.27554212136122,0.3574819292879593,,,0.0,12.0,19.27554212136122,0.3574819292879593,,,0.0,12.0,19.27554212136122,0.3574819292879593
200,05,0502,050201,建築使用土地,住宅,純住宅,5.0707613889430325,2.072820991936661,0.8309746203685656,0.9309059669354447,232357.76249736655,2443627.7018917035,,,0.0,12.0,19.00309400812243,0.3665635330625856,,,0.0,12.0,19.00309400812243,0.3665635330625856,,,0.0,12.0,19.00309400812243,0.3665635330625856,,,0.0,12.0,19.00309400812243,0.3665635330625856,,,0.0,12.0,19.00309400812243,0.3665635330625856
201,05,0502,050201,建築使用土地,住宅,純住宅,4.972803944870285,1.974863547863913,0.8342398685043239,0.9341712150712029,232336.927728988,2443398.330879993,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366
202,05,0502,050201,建築使用土地,住宅,純住宅,4.972803944870285,1.974863547863913,0.8342398685043239,0.9341712150712029,232311.24372654367,2443398.335346445,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366,,,0.0,12.0,19.416683026546902,0.3527772324484366
203,05,0502,050201,建築使用土地,住宅,純住宅,6.892608311492583,3.894667914486212,0.7702463896169139,0.8701777361837929,232258.64446443116,2444325.9349664217,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
204,05,0502,050201,建築使用土地,住宅,純住宅,2.9979403970063716,,0.9000686534331209,0.0,232262.24423588088,2441974.981305423,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0
205,05,0502,050201,建築使用土地,住宅,純住宅,4.972210644194582,1.9742702471882096,0.8342596451935139,0.934190991760393,232242.64018700572,2443363.0699536144,,,0.0,12.0,19.655752525261573,0.3448082491579476,,,0.0,12.0,19.655752525261573,0.3448082491579476,,,0.0,12.0,19.655752525261573,0.3448082491579476,,,0.0,12.0,19.655752525261573,0.3448082491579476,,,0.0,12.0,19.655752525261573,0.3448082491579476
206,05,0502,050201,建築使用土地,住宅,純住宅,3.269974289328891,0.27203389232251973,0.8910008570223703,0.9909322035892494,232233.10216642971,2442167.5301637473,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494,,,0.0,11.0,0.27203389232251973,0.9909322035892494
207,05,0502,050201,建築使用土地,住宅,純住宅,7.284538499686094,4.286598102679723,0.7571820500104636,0.8571133965773425,232127.33926559467,2444279.0408983747,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
208,05,0502,050201,建築使用土地,住宅,純住宅,4.9900708294473075,1.992130432440936,0.8336643056850898,0.9335956522519688,231981.19908191124,2442585.827894757,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
209,05,0502,050201,建築使用土地,住宅,純住宅,6.391581401182264,3.393641004175892,0.7869472866272579,0.886878633194137,231963.83207163672,2443508.017145266,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
210,05,0502,050201,建築使用土地,住宅,純住宅,3.027000931781116,1.4993629386076177,0.8990999689406295,0.950021235379746,231749.03463536242,2442001.2712604846,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.950021235379746,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.950021235379746,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.950021235379746,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.950021235379746,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.950021235379746
211,05,0502,050201,建築使用土地,住宅,純住宅,1.8333613250773222,0.8393065374695355,0.9388879558307559,0.9720231154176822,231721.77303789547,2441910.5202243305,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822
212,05,0502,050201,建築使用土地,住宅,純住宅,1.8333613250773222,0.8393065374695355,0.9388879558307559,0.9720231154176822,231661.0688724209,2441912.9029892352,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822
213,05,0502,050201,建築使用土地,住宅,純住宅,1.8333613250773222,0.8393065374695355,0.9388879558307559,0.9720231154176822,231562.4001152881,2441862.8418202433,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9720231154176822
214,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.94059924673408,231538.96335457743,2441990.5947009833,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408
215,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.94059924673408,231532.5012211055,2442027.638922604,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408
216,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.94059924673408,231511.19048876356,2441909.371366724,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408
217,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.94059924673408,231483.47609832167,2442028.752696207,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408
218,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.94059924673408,231484.42791374575,2442006.023960209,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.94059924673408
219,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.7852879076570698,231452.86664807,2444402.3542284193,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
220,05,0502,050201,建築使用土地,住宅,純住宅,13.715184688447282,10.717244291440911,0.5428271770517572,0.6427585236186363,231440.1118174411,2444215.422696239,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
221,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9550522283917855,231452.11716475917,2441932.4302575057,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855
222,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9550522283917855,231426.38460186284,2442018.0020140554,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855
223,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9550522283917855,231389.40864282454,2442008.288501111,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855
224,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9550522283917855,231366.26912522197,2442079.010720527,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9550522283917855
225,05,0502,050201,建築使用土地,住宅,純住宅,8.341144896138333,6.813506902964835,0.7219618367953888,0.7728831032345055,231173.03638165895,2442957.702200386,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.7728831032345055,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.7728831032345055,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.7728831032345055,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.7728831032345055,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.7728831032345055
226,05,0502,050201,建築使用土地,住宅,純住宅,0.2957269488507127,0.3237019906374393,0.9901424350383096,0.9892099336454186,230931.61675108096,2441776.9631814715,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.9892099336454186
227,05,0502,050201,建築使用土地,住宅,純住宅,0.18120731368302695,0.2091823554697535,0.9939597562105658,0.9930272548176748,230900.98711507535,2441704.6234882213,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9930272548176748,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9930272548176748,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9930272548176748,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9930272548176748,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9930272548176748
228,05,0502,050201,建築使用土地,住宅,純住宅,0.11527460251199888,0.1620577565848383,0.9961575132496,0.9945980747805054,230861.0801665359,2441785.5175729524,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.9945980747805054,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.9945980747805054,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.9945980747805054,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.9945980747805054,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.9945980747805054
229,05,0502,050201,建築使用土地,住宅,純住宅,,0.2773323590968372,0.0,0.9907555880301054,230799.4131406362,2441786.566092368,0.0,,0.0,9.0,0.2773323590968372,0.9907555880301054,0.0,,0.0,9.0,0.2773323590968372,0.9907555880301054,0.0,,0.0,9.0,0.2773323590968372,0.9907555880301054,0.0,,0.0,9.0,0.2773323590968372,0.9907555880301054,0.0,,0.0,9.0,0.2773323590968372,0.9907555880301054
230,05,0502,050201,建築使用土地,住宅,純住宅,0.5578795728120807,0.6046627268849201,0.9814040142395973,0.9798445757705027,230790.38962263643,2441964.947145458,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.9798445757705027
231,05,0502,050201,建築使用土地,住宅,純住宅,9.295327123161293,7.7676891299877955,0.6901557625612902,0.7410770290004068,230746.52759710202,2442850.9598113545,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.7410770290004068,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.7410770290004068,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.7410770290004068,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.7410770290004068,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.7410770290004068
