origin_id,LCODE_C1,LCODE_C2,LCODE_C3,C1_NAME,C2_NAME,C3_NAME,time_to_medical_min,time_to_shelter_min,medical_access_score_normal,shelter_access_score_normal,x_3826,y_3826,nearest_medical_id_Q1point1,time_to_medical_min_Q1point1,medical_access_score_Q1point1,nearest_shelter_id_Q1point1,time_to_shelter_min_Q1point1,shelter_access_score_Q1point1,nearest_medical_id_Q10,time_to_medical_min_Q10,medical_access_score_Q10,nearest_shelter_id_Q10,time_to_shelter_min_Q10,shelter_access_score_Q10,nearest_medical_id_Q25,time_to_medical_min_Q25,medical_access_score_Q25,nearest_shelter_id_Q25,time_to_shelter_min_Q25,shelter_access_score_Q25,nearest_medical_id_Q50,time_to_medical_min_Q50,medical_access_score_Q50,nearest_shelter_id_Q50,time_to_shelter_min_Q50,shelter_access_score_Q50,nearest_medical_id_Q100,time_to_medical_min_Q100,medical_access_score_Q100,nearest_shelter_id_Q100,time_to_shelter_min_Q100,shelter_access_score_Q100
179,05,0502,050201,建築使用土地,住宅,純住宅,9.593557015549314,6.595616618542943,0.6802147661483562,0.6702191690728528,231747.79939999522,2444067.729693161,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
180,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.6779318614856046,231497.7709748065,2444450.520815398,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
181,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.6779318614856046,231485.1928066856,2444430.6003457466,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
182,05,0502,050201,建築使用土地,住宅,純住宅,13.715184688447282,10.717244291440911,0.5428271770517572,0.4641377854279545,231251.55856990058,2444233.6723813387,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
183,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9325783425876781,231141.00487163351,2441946.946133832,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781
184,05,0502,050201,建築使用土地,住宅,純住宅,0.2957269488507127,0.3237019906374393,0.9901424350383096,0.983814900468128,230939.88517764723,2441900.418951273,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128
185,05,0502,050201,建築使用土地,住宅,純住宅,0.5578795728120807,0.6046627268849201,0.9814040142395973,0.969766863655754,230799.2945647316,2441943.256033872,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754
186,05,0502,050201,建築使用土地,住宅,純住宅,0.2492680621226283,0.2960512161954677,0.9916910645959124,0.9851974391902266,230762.51607776078,2441813.7313528955,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9851974391902266,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9851974391902266,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9851974391902266,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9851974391902266,0.0,0.2492680621226283,0.9916910645959124,9.0,0.2960512161954677,0.9851974391902266
187,05,0502,050201,建築使用土地,住宅,純住宅,0.2773323590968372,,0.9907555880301054,0.0,230747.9664772041,2441689.5307214516,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0,0.0,0.2773323590968372,0.9907555880301054,9.0,,0.0
188,05,0502,050203,建築使用土地,住宅,鄉村住宅,3.269974289328891,0.27203389232251973,0.8910008570223703,0.986398305383874,232256.63193713952,2442161.8855875204,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874
189,05,0502,050203,建築使用土地,住宅,鄉村住宅,2.6932309155184835,0.2350365794197403,0.9102256361493839,0.988248171029013,232110.38203886003,2441875.090296348,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.988248171029013,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.988248171029013,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.988248171029013,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.988248171029013,0.0,2.6932309155184835,0.9102256361493839,10.0,0.2350365794197403,0.988248171029013
190,05,0502,050201,建築使用土地,住宅,純住宅,5.751794466032957,2.753854069026586,0.8082735177989014,0.8623072965486707,232527.07013781974,2444059.3621355784,,,0.0,12.0,18.55484916849125,0.07225754157543762,,,0.0,12.0,18.55484916849125,0.07225754157543762,,,0.0,12.0,18.55484916849125,0.07225754157543762,,,0.0,12.0,18.55484916849125,0.07225754157543762,,,0.0,12.0,18.55484916849125,0.07225754157543762
191,05,0502,050201,建築使用土地,住宅,純住宅,5.635400347303588,2.6374599502972162,0.8121533217565471,0.8681270024851392,232485.8011534404,2444076.0176322167,,,0.0,12.0,18.438455049761878,0.07807724751190614,,,0.0,12.0,18.438455049761878,0.07807724751190614,,,0.0,12.0,18.438455049761878,0.07807724751190614,,,0.0,12.0,18.438455049761878,0.07807724751190614,,,0.0,12.0,18.438455049761878,0.07807724751190614
192,05,0502,050201,建築使用土地,住宅,純住宅,4.00335788643746,1.0054174894310877,0.8665547371187513,0.9497291255284456,232470.29685425683,2442167.2428125497,,,0.0,11.0,1.0054174894310877,0.9497291255284456,,,0.0,11.0,1.0054174894310877,0.9497291255284456,,,0.0,11.0,1.0054174894310877,0.9497291255284456,,,0.0,11.0,1.0054174894310877,0.9497291255284456,,,0.0,11.0,1.0054174894310877,0.9497291255284456
193,05,0502,050201,建築使用土地,住宅,純住宅,3.638610500212913,0.6406701032065416,0.8787129833262363,0.9679664948396729,232454.690031811,2441706.0559245585,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729
194,05,0502,050201,建築使用土地,住宅,純住宅,3.638610500212913,0.6406701032065416,0.8787129833262363,0.9679664948396729,232437.48289312242,2441722.9112123274,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729
195,05,0502,050201,建築使用土地,住宅,純住宅,4.980140305644178,1.9821999086378064,0.8339953231451941,0.9008900045681096,232458.20137979486,2443264.4263995746,,,0.0,12.0,19.81714293809524,0.00914285309523799,,,0.0,12.0,19.81714293809524,0.00914285309523799,,,0.0,12.0,19.81714293809524,0.00914285309523799,,,0.0,12.0,19.81714293809524,0.00914285309523799,,,0.0,12.0,19.81714293809524,0.00914285309523799
196,05,0502,050201,建築使用土地,住宅,純住宅,3.638610500212913,0.6406701032065416,0.8787129833262363,0.9679664948396729,232435.67653162705,2441744.9989735503,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729,,,0.0,11.0,0.6406701032065416,0.9679664948396729
197,05,0502,050201,建築使用土地,住宅,純住宅,5.277617650472695,2.279677253466323,0.8240794116509101,0.8860161373266838,232431.3031328331,2443517.2935930197,,,0.0,12.0,19.508506911183034,0.024574654440848276,,,0.0,12.0,19.508506911183034,0.024574654440848276,,,0.0,12.0,19.508506911183034,0.024574654440848276,,,0.0,12.0,19.508506911183034,0.024574654440848276,,,0.0,12.0,19.508506911183034,0.024574654440848276
198,05,0502,050201,建築使用土地,住宅,純住宅,6.828955268469664,3.8310148714632923,0.7723681577176779,0.8084492564268354,232423.06120117262,2444244.8200779,,,0.0,12.0,18.813234259751844,0.05933828701240773,,,0.0,12.0,18.813234259751844,0.05933828701240773,,,0.0,12.0,18.813234259751844,0.05933828701240773,,,0.0,12.0,18.813234259751844,0.05933828701240773,,,0.0,12.0,18.813234259751844,0.05933828701240773
199,05,0502,050201,建築使用土地,住宅,純住宅,5.343209502181819,2.345269105175447,0.8218930165939393,0.8827365447412276,232414.92708241774,2443611.8406453896,,,0.0,12.0,19.27554212136122,0.036222893931939004,,,0.0,12.0,19.27554212136122,0.036222893931939004,,,0.0,12.0,19.27554212136122,0.036222893931939004,,,0.0,12.0,19.27554212136122,0.036222893931939004,,,0.0,12.0,19.27554212136122,0.036222893931939004
200,05,0502,050201,建築使用土地,住宅,純住宅,5.0707613889430325,2.072820991936661,0.8309746203685656,0.8963589504031669,232357.76249736655,2443627.7018917035,,,0.0,12.0,19.00309400812243,0.0498452995938784,,,0.0,12.0,19.00309400812243,0.0498452995938784,,,0.0,12.0,19.00309400812243,0.0498452995938784,,,0.0,12.0,19.00309400812243,0.0498452995938784,,,0.0,12.0,19.00309400812243,0.0498452995938784
201,05,0502,050201,建築使用土地,住宅,純住宅,4.972803944870285,1.974863547863913,0.8342398685043239,0.9012568226068044,232336.927728988,2443398.330879993,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926
202,05,0502,050201,建築使用土地,住宅,純住宅,4.972803944870285,1.974863547863913,0.8342398685043239,0.9012568226068044,232311.24372654367,2443398.335346445,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926,,,0.0,12.0,19.416683026546902,0.029165848672654926
203,05,0502,050201,建築使用土地,住宅,純住宅,6.892608311492583,3.894667914486212,0.7702463896169139,0.8052666042756894,232258.64446443116,2444325.9349664217,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
204,05,0502,050201,建築使用土地,住宅,純住宅,2.9979403970063716,,0.9000686534331209,0.0,232262.24423588088,2441974.981305423,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0,,,0.0,11.0,,0.0
205,05,0502,050201,建築使用土地,住宅,純住宅,4.972210644194582,1.9742702471882096,0.8342596451935139,0.9012864876405895,232242.64018700572,2443363.0699536144,,,0.0,12.0,19.655752525261573,0.017212373736921416,,,0.0,12.0,19.655752525261573,0.017212373736921416,,,0.0,12.0,19.655752525261573,0.017212373736921416,,,0.0,12.0,19.655752525261573,0.017212373736921416,,,0.0,12.0,19.655752525261573,0.017212373736921416
206,05,0502,050201,建築使用土地,住宅,純住宅,3.269974289328891,0.27203389232251973,0.8910008570223703,0.986398305383874,232233.10216642971,2442167.5301637473,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874,,,0.0,11.0,0.27203389232251973,0.986398305383874
207,05,0502,050201,建築使用土地,住宅,純住宅,7.284538499686094,4.286598102679723,0.7571820500104636,0.7856700948660138,232127.33926559467,2444279.0408983747,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
208,05,0502,050201,建築使用土地,住宅,純住宅,4.9900708294473075,1.992130432440936,0.8336643056850898,0.9003934783779532,231981.19908191124,2442585.827894757,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
209,05,0502,050201,建築使用土地,住宅,純住宅,6.391581401182264,3.393641004175892,0.7869472866272579,0.8303179497912054,231963.83207163672,2443508.017145266,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
210,05,0502,050201,建築使用土地,住宅,純住宅,3.027000931781116,1.4993629386076177,0.8990999689406295,0.9250318530696191,231749.03463536242,2442001.2712604846,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.9250318530696191,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.9250318530696191,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.9250318530696191,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.9250318530696191,0.0,3.027000931781116,0.8990999689406295,10.0,1.4993629386076177,0.9250318530696191
211,05,0502,050201,建築使用土地,住宅,純住宅,1.8333613250773222,0.8393065374695355,0.9388879558307559,0.9580346731265232,231721.77303789547,2441910.5202243305,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232
212,05,0502,050201,建築使用土地,住宅,純住宅,1.8333613250773222,0.8393065374695355,0.9388879558307559,0.9580346731265232,231661.0688724209,2441912.9029892352,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232
213,05,0502,050201,建築使用土地,住宅,純住宅,1.8333613250773222,0.8393065374695355,0.9388879558307559,0.9580346731265232,231562.4001152881,2441862.8418202433,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232,0.0,1.8333613250773222,0.9388879558307559,10.0,0.8393065374695355,0.9580346731265232
214,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.91089887010112,231538.96335457743,2441990.5947009833,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112
215,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.91089887010112,231532.5012211055,2442027.638922604,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112
216,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.91089887010112,231511.19048876356,2441909.371366724,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112
217,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.91089887010112,231483.47609832167,2442028.752696207,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112
218,05,0502,050201,建築使用土地,住宅,純住宅,1.7540475561908722,1.7820225979775988,0.9415317481269709,0.91089887010112,231484.42791374575,2442006.023960209,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112,0.0,1.7540475561908722,0.9415317481269709,9.0,1.7820225979775988,0.91089887010112
219,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.6779318614856046,231452.86664807,2444402.3542284193,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
220,05,0502,050201,建築使用土地,住宅,純住宅,13.715184688447282,10.717244291440911,0.5428271770517572,0.4641377854279545,231440.1118174411,2444215.422696239,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
221,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9325783425876781,231452.11716475917,2441932.4302575057,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781
222,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9325783425876781,231426.38460186284,2442018.0020140554,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781
223,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9325783425876781,231389.40864282454,2442008.288501111,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781
224,05,0502,050201,建築使用土地,住宅,純住宅,1.32045810645971,1.3484331482464367,0.9559847297846763,0.9325783425876781,231366.26912522197,2442079.010720527,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781,0.0,1.32045810645971,0.9559847297846763,9.0,1.3484331482464367,0.9325783425876781
225,05,0502,050201,建築使用土地,住宅,純住宅,8.341144896138333,6.813506902964835,0.7219618367953888,0.6593246548517583,231173.03638165895,2442957.702200386,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.6593246548517583,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.6593246548517583,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.6593246548517583,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.6593246548517583,0.0,8.341144896138333,0.7219618367953888,10.0,6.813506902964835,0.6593246548517583
226,05,0502,050201,建築使用土地,住宅,純住宅,0.2957269488507127,0.3237019906374393,0.9901424350383096,0.983814900468128,230931.61675108096,2441776.9631814715,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128,0.0,0.2957269488507127,0.9901424350383096,9.0,0.3237019906374393,0.983814900468128
227,05,0502,050201,建築使用土地,住宅,純住宅,0.18120731368302695,0.2091823554697535,0.9939597562105658,0.9895408822265124,230900.98711507535,2441704.6234882213,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9895408822265124,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9895408822265124,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9895408822265124,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9895408822265124,0.0,0.18120731368302695,0.9939597562105658,9.0,0.2091823554697535,0.9895408822265124
228,05,0502,050201,建築使用土地,住宅,純住宅,0.11527460251199888,0.1620577565848383,0.9961575132496,0.991897112170758,230861.0801665359,2441785.5175729524,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.991897112170758,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.991897112170758,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.991897112170758,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.991897112170758,0.0,0.11527460251199888,0.9961575132496,9.0,0.1620577565848383,0.991897112170758
229,05,0502,050201,建築使用土地,住宅,純住宅,,0.2773323590968372,0.0,0.9861333820451581,230799.4131406362,2441786.566092368,0.0,,0.0,9.0,0.2773323590968372,0.9861333820451581,0.0,,0.0,9.0,0.2773323590968372,0.9861333820451581,0.0,,0.0,9.0,0.2773323590968372,0.9861333820451581,0.0,,0.0,9.0,0.2773323590968372,0.9861333820451581,0.0,,0.0,9.0,0.2773323590968372,0.9861333820451581
230,05,0502,050201,建築使用土地,住宅,純住宅,0.5578795728120807,0.6046627268849201,0.9814040142395973,0.969766863655754,230790.38962263643,2441964.947145458,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754,0.0,0.5578795728120807,0.9814040142395973,9.0,0.6046627268849201,0.969766863655754
231,05,0502,050201,建築使用土地,住宅,純住宅,9.295327123161293,7.7676891299877955,0.6901557625612902,0.6116155435006102,230746.52759710202,2442850.9598113545,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102
232,05,0502,050201,建築使用土地,住宅,純住宅,9.295327123161293,7.7676891299877955,0.6901557625612902,0.6116155435006102,230702.88559724082,2442839.548300603,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102,0.0,9.295327123161293,0.6901557625612902,10.0,7.7676891299877955,0.6116155435006102
233,05,0502,050201,建築使用土地,住宅,純住宅,7.986243326425238,4.988302929418866,0.7337918891191587,0.7505848535290567,231758.83266052973,2444452.2096365658,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
234,05,0502,050201,建築使用土地,住宅,純住宅,9.439303167294279,6.441362770287908,0.6853565610901907,0.6779318614856046,231482.93286799284,2444452.2468268718,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
235,05,0502,050201,建築使用土地,住宅,純住宅,5.965131827370052,2.9671914303636804,0.8011622724209982,0.851640428481816,232567.02491704602,2444185.708332296,,,0.0,12.0,18.22883329658853,0.08855833517057354,,,0.0,12.0,18.22883329658853,0.08855833517057354,,,0.0,12.0,18.22883329658853,0.08855833517057354,,,0.0,12.0,18.22883329658853,0.08855833517057354,,,0.0,12.0,18.22883329658853,0.08855833517057354
236,05,0502,050201,建築使用土地,住宅,純住宅,5.518475308455026,2.520534911448655,0.8160508230514991,0.8739732544275672,232417.19053199078,2443664.4373113876,,,0.0,12.0,19.450807927634425,0.027459603618278705,,,0.0,12.0,19.450807927634425,0.027459603618278705,,,0.0,12.0,19.450807927634425,0.027459603618278705,,,0.0,12.0,19.450807927634425,0.027459603618278705,,,0.0,12.0,19.450807927634425,0.027459603618278705
